Cell_name	Zvalue	Color	Cluster	CCL5	IRF1
MGH36_P5_A05	0.411974569295	green3	2	3.6221	1.7394
MGH36_P5_A06	0.183735238925	green3	2	2.9622	1.6262
MGH36_P5_A07	-0.081414539475	green3	2	2.5673	1.0014
MGH36_P5_A08	0.479936145673	green3	2	3.1258	1.9184
MGH36_P5_A09	0.380009991892	green3	2	1.9313	0.63506
MGH36_P5_B02	-0.0476945477239	green3	2	2.8665	1.2963
MGH36_P5_B03	-0.727035961606	red	1	3.0695	0.77653
MGH36_P5_B04	0.775988520223	blue	3	3.8928	1.9149
MGH36_P5_B05	-0.0925103542295	green3	2	3.0007	1.2904
MGH36_P5_B06	-0.0738156684854	green3	2	2.6076	1.0793
MGH36_P5_B07	-0.236949229432	green3	2	2.7587	0.94785
MGH36_P5_B08	0.356469397077	green3	2	2.9978	1.8612
MGH36_P5_B09	0.131362830353	green3	2	1.8327	1.0264
MGH36_P5_B10	-0.118214050554	green3	2	2.7383	1.1137
MGH36_P5_B11	-0.117671139279	green3	2	2.5965	0.95308
MGH36_P5_C01	-1.88089589027	black	0	4.0014	0.88362
MGH36_P5_C02	-0.0683446606915	green3	2	2.6285	1.117
MGH36_P5_C03	-0.446054932076	green3	2	3.0829	1.0093
MGH36_P5_C04	-0.827859362993	red	1	3.2291	0.84639
MGH36_P5_C05	0.020134038813	green3	2	2.5641	1.4431
MGH36_P5_C06	1.20380871252	black	0	3.2947	2.5782
MGH36_P5_C09	0.133080122098	green3	2	2.0047	0.99711
MGH36_P5_C11	-0.576105564477	red	1	3.2129	1.0022
MGH36_P5_C12	-0.510566923416	green3	2	3.3756	1.1401
MGH36_P5_D01	0.742966455657	blue	3	3.3865	2.0122
MGH36_P5_D02	0.331573379731	green3	2	2.9321	3.8793
MGH36_P5_D03	0.216701517929	green3	2	2.7472	2.4087
MGH36_P5_D04	0.0561923891049	green3	2	2.2851	0.95606
MGH36_P5_D06	-0.0365905064724	green3	2	2.4322	0.84157
MGH36_P5_D07	1.78534706397	black	0	3.6125	2.6448
MGH36_P5_D08	-0.17600007051	green3	2	2.5566	0.74502
MGH36_P5_D09	-0.215805289453	green3	2	2.5521	0.65168
MGH36_P5_D11	-0.0611622268252	green3	2	2.8474	1.2696
MGH36_P5_D12	-2.37360825603	black	0	3.8858	0.63227
MGH36_P5_E01	0.938542766033	blue	3	3.1499	2.5447
MGH36_P5_E02	-0.0140706927929	green3	2	2.6043	1.2606
MGH36_P5_E03	-0.120950425276	green3	2	2.497	0.73725
MGH36_P5_E05	0.0511077236731	green3	2	2.829	1.4457
MGH36_P5_E07	-0.361478896052	green3	2	3.1964	1.146
MGH36_P5_E08	0.0988860437031	green3	2	2.8233	1.5361
MGH36_P5_E09	0.0439700306018	green3	2	2.676	1.4626
MGH36_P5_E10	0.0331516059584	green3	2	2.2998	1.0888
MGH36_P5_E11	1.61322148236	black	0	3.346	3.0097
MGH36_P5_F02	-0.15303884003	green3	2	2.6679	0.9782
MGH36_P5_F04	-0.0015433103601	green3	2	2.3528	1.275
MGH36_P5_F05	0.179284372072	green3	2	1.9789	0.93282
MGH36_P5_F06	-0.285748708809	green3	2	2.7075	0.81229
MGH36_P5_F07	-0.222938816886	green3	2	2.9913	1.1506
MGH36_P5_F08	0.0463329951858	green3	2	2.122	1.1283
MGH36_P5_F09	0.479378426325	green3	2	4.044	1.787
MGH36_P5_F10	20.1037392379	black	0	7.815	4.8761
MGH36_P5_F11	0.167754567854	green3	2	2.1528	0.75788
MGH36_P5_G01	0.817739955617	blue	3	1.0772	0.62761
MGH36_P5_G02	2.1367981702	black	0	0.69955	0.12035
MGH36_P5_G04	0.352716771106	green3	2	2.8256	2.4615
MGH36_P5_G06	0.029196740978	green3	2	2.334	0.75788
MGH36_P5_G07	-0.152614699062	green3	2	2.9745	1.2147
MGH36_P5_G08	0.0769430396612	green3	2	3.8788	1.5974
MGH36_P5_G09	-0.406729213667	green3	2	2.727	0.67627
MGH36_P5_G10	-0.276313943397	green3	2	3.0102	1.1097
MGH36_P5_G11	-0.00936520128492	green3	2	2.5666	1.26
MGH36_P5_H02	0.508851132017	green3	2	1.6112	0.71105
MGH36_P5_H03	0.194725024501	green3	2	2.0133	0.88596
MGH36_P5_H05	-0.0358207466557	green3	2	3.897	1.5519
MGH36_P5_H06	-0.225031642745	green3	2	3.1048	1.2085
MGH36_P5_H07	-0.0375578470875	green3	2	3.5474	1.4777
MGH36_P5_H09	-0.688959668216	red	1	3.3529	1.0201
MGH36_P10_A02	-0.125784237838	green3	2	2.5221	0.78743
MGH36_P10_A04	-0.850876088268	red	1	2.4841	3.2214
MGH36_P10_A05	0.101790549643	green3	2	3.1145	1.512
MGH36_P10_A06	-0.178448549361	green3	2	2.6385	0.88908
MGH36_P10_A07	-0.809509533384	red	1	2.158	2.31
MGH36_P10_A09	-0.447169447952	green3	2	3.0416	0.97746
MGH36_P10_A11	NA	black	0	0	0
MGH36_P10_A12	NA	black	0	4.7607	0
MGH36_P10_B01	0.160395984359	green3	2	1.9553	0.97085
MGH36_P10_B03	-2.67934636148	black	0	2.0766	3.4792
MGH36_P10_B05	NA	black	0	0	0.35389
MGH36_P10_B07	-1.71625398451	black	0	1.4394	2.009
MGH36_P10_B08	0.883117122594	blue	3	1.2079	0.57046
MGH36_P10_B10	0.691867701442	blue	3	1.1985	0.67897
MGH36_P10_B11	-0.388968095504	green3	2	0.79494	1.105
MGH36_P10_C01	-0.185590845221	green3	2	2.8604	1.1084
MGH36_P10_C03	NA	black	0	2.2904	0
MGH36_P10_C04	0.574532946433	green3	2	1.774	0.53306
MGH36_P10_C06	-2.18583114169	black	0	1.8875	2.8219
MGH36_P10_C07	0.0125668929176	green3	2	2.3674	0.87106
MGH36_P10_C08	0.0416319465215	green3	2	2.2597	1.0909
MGH36_P10_C09	0.0230936148678	green3	2	2.964	1.4131
MGH36_P10_C10	-0.0410378729301	green3	2	2.8018	1.2827
MGH36_P10_C12	0.234096144515	green3	2	1.5018	0.94111
MGH36_P10_D01	1.33383945893	black	0	1.3573	0.20038
MGH36_P10_D02	NA	black	0	0	0
MGH36_P10_D03	-0.291968836508	green3	2	2.5548	2.7476
MGH36_P10_D04	0.103805230798	green3	2	2.1953	0.91915
MGH36_P10_D05	-1.50562530008	black	0	2.1548	2.8947
MGH36_P10_D07	0.214147849605	green3	2	1.9355	0.89995
MGH36_P10_D09	-2.40865382742	black	0	2.1006	3.3757
MGH36_P10_D10	1.50293777973	black	0	1.2732	0.14796
MGH36_P10_D11	-0.735412935638	red	1	1.76	1.7334
MGH36_P10_D12	0.341932348232	green3	2	1.7933	0.80157
MGH36_P10_E02	1.8731539361	black	0	0.79826	0.19912
MGH36_P10_E03	1.45876866326	black	0	1.2922	0.1635
MGH36_P10_E04	0.0368946132472	green3	2	2.313	0.62293
MGH36_P10_E05	0.281631713709	green3	2	1.6938	0.8922
MGH36_P10_E07	1.63840066167	black	0	0.60407	0.34142
MGH36_P10_E10	-0.227425836471	green3	2	2.2333	1.7233
MGH36_P10_E11	0.240997743515	green3	2	1.334	0.92903
MGH36_P10_E12	0.21707385963	green3	2	1.9819	0.86869
MGH36_P10_F02	0.0755563314883	green3	2	1.6906	1.0731
MGH36_P10_F03	0.00342724279454	green3	2	2.1824	1.224
MGH36_P10_F05	0.53312866639	green3	2	1.5931	0.69688
MGH36_P10_F06	0.0419023592393	green3	2	2.2738	1.0745
MGH36_P10_F08	0.282299713224	green3	2	1.2951	0.90304
MGH36_P10_F09	-0.00196501243492	green3	2	2.5629	1.2957
MGH36_P10_F10	0.368197505694	green3	2	2.0136	0.4916
MGH36_P10_F11	-0.185500937786	green3	2	2.633	0.86711
MGH36_P10_F12	-0.897293148655	red	1	2.4084	3.0199
MGH36_P10_G01	0.322635803659	green3	2	2.07	0.42116
MGH36_P10_G02	0.483809039209	green3	2	1.6036	0.73552
MGH36_P10_G03	1.00008180884	black	0	1.519	0.33228
MGH36_P10_G05	0.295061592663	green3	2	2.0507	0.60027
MGH36_P10_G06	1.30998042482	black	0	0.79826	0.44148
MGH36_P10_G07	0.377762421971	green3	2	1.6248	0.82049
MGH36_P10_G08	0.706746013501	blue	3	1.5023	0.59168
MGH36_P10_G09	0.81494453452	blue	3	1.7119	0.301
MGH36_P10_G10	0.484122247593	green3	2	1.9305	0.42868
MGH36_P10_G11	-0.0894185340171	green3	2	2.8768	1.2431
MGH36_P10_H01	NA	black	0	0	0.33457
MGH36_P10_H03	1.78800888696	black	0	0.81065	0.23266
MGH36_P10_H04	0.0833749203957	green3	2	2.1702	1.0193
MGH36_P10_H05	-0.0200906846581	green3	2	2.381	0.69866
MGH36_P10_H06	NA	black	0	3.0842	0
MGH36_P10_H09	NA	black	0	1.4255	0
MGH36_P10_H11	0.31291171861	green3	2	1.9419	0.73985
MGH36_P10_H12	-2.20967871833	black	0	2.4052	4.0748
MGH36_P8_A01	-0.0703396265951	green3	2	2.0628	1.3167
MGH36_P8_A03	0.886208206607	blue	3	1.5636	0.39726
MGH36_P8_A04	-2.92340554723	black	0	2.1744	3.8528
MGH36_P8_A06	0.739376741103	blue	3	1.5326	0.54992
MGH36_P8_A07	-0.29143033136	green3	2	2.8756	0.99349
MGH36_P8_A08	NA	black	0	1.7991	0
MGH36_P8_A09	-0.569143896763	red	1	2.8532	0.67265
MGH36_P8_A11	0.992006063284	blue	3	1.517	0.34142
MGH36_P8_A12	0.822959163088	blue	3	3.0937	4.3475
MGH36_P8_B01	-0.0640452889295	green3	2	1.6982	1.1897
MGH36_P8_B02	NA	black	0	0	3.2701
MGH36_P8_B03	1.27978368057	black	0	1.4378	0.16607
MGH36_P8_B04	0.617362270625	green3	2	1.7355	0.52005
MGH36_P8_B05	0.392284702826	green3	2	1.9222	0.62574
MGH36_P8_B08	1.35116476065	black	0	0.90689	0.40272
MGH36_P8_B09	-0.826028244591	red	1	2.4038	2.93
MGH36_P8_B10	-0.193045960997	green3	2	2.9338	1.148
MGH36_P8_B11	-0.0942781618764	green3	2	2.4668	0.73031
MGH36_P8_B12	1.01427738462	black	0	3.2391	2.4439
MGH36_P8_C01	-0.000479811906158	green3	2	0.37962	0.87971
MGH36_P8_C02	0.43987905733	green3	2	1.4662	0.79992
MGH36_P8_C03	NA	black	0	2.1522	0
MGH36_P8_C05	-0.152613511045	green3	2	1.8282	1.3098
MGH36_P8_C06	0.0977630355177	green3	2	1.9631	1.0587
MGH36_P8_C09	NA	black	0	0	1.0573
MGH36_P8_C10	1.71366962681	black	0	0.96273	0.21039
MGH36_P8_C12	0.172600356916	green3	2	3.3229	1.5811
MGH36_P8_D01	0.104045353726	green3	2	1.3618	1.0115
MGH36_P8_D03	0.52581954786	green3	2	1.6839	0.66084
MGH36_P8_D04	-0.184679160711	green3	2	1.6622	1.272
MGH36_P8_D05	NA	black	0	0	0.74588
MGH36_P8_D07	0.465118158602	green3	2	1.8164	0.63413
MGH36_P8_D08	0.627116661317	blue	3	0.8984	0.72247
MGH36_P8_D09	1.14505786904	black	0	3.2614	2.5739
MGH36_P8_D10	0.266447285913	green3	2	1.4521	0.91839
MGH36_P8_D11	-0.0735163611852	green3	2	1.7316	1.2066
MGH36_P8_D12	0.563999770981	green3	2	0.74244	0.74071
MGH36_P8_E01	0.878696675858	blue	3	1.6318	0.33457
MGH36_P8_E02	NA	black	0	0	0
MGH36_P8_E03	0.289723618174	green3	2	2.0225	0.67717
MGH36_P8_E04	-0.459416146489	green3	2	3.0437	0.96864
MGH36_P8_E05	0.338919541875	green3	2	1.3482	0.87184
MGH36_P8_E06	-0.463931986918	green3	2	2.5585	0.25701
MGH36_P8_E08	1.39613144503	black	0	1.2702	0.22404
MGH36_P8_E10	-0.201236419183	green3	2	2.9616	1.1557
MGH36_P8_F02	NA	black	0	0.75018	0
MGH36_P8_F04	0.389667918916	green3	2	1.8436	0.71194
MGH36_P8_F05	-0.622448324136	red	1	2.0254	1.9191
MGH36_P8_F07	0.207869655848	green3	2	2.025	0.8512
MGH36_P8_F09	0.186722478285	green3	2	2.1779	0.40817
MGH36_P8_G01	NA	black	0	0.62854	0
MGH36_P8_G02	0.00265592433195	green3	2	2.3519	1.2479
MGH36_P8_G03	0.00756191035035	green3	2	2.2851	1.2228
MGH36_P8_G04	0.554636753576	green3	2	1.8817	0.39726
MGH36_P8_G05	0.0852306735167	green3	2	2.2431	0.89375
MGH36_P8_G06	-0.0388719446352	green3	2	2.0649	1.2702
MGH36_P8_G07	NA	black	0	2.1635	0
MGH36_P8_G08	0.0375819975212	green3	2	2.3271	0.82049
MGH36_P8_G09	0.0604830457628	green3	2	2.2913	0.64155
MGH36_P8_G10	-1.23516553763	black	0	2.2299	2.8514
MGH36_P8_G12	-0.81286758804	red	1	2.8371	0.41792
MGH36_P8_H01	1.41038926101	black	0	0.49365	0.4351
MGH36_P8_H03	NA	black	0	0	1.0029
MGH36_P8_H04	-0.48448469033	green3	2	2.6005	0.33113
MGH36_P8_H06	0.325527195795	green3	2	1.3051	0.87892
MGH36_P8_H07	0.186145621687	green3	2	2.0065	0.90612
MGH36_P8_H09	-0.14181078186	green3	2	0.90535	1.0391
MGH36_P8_H10	1.51788634435	black	0	3.2403	3.4677
MGH36_P8_H11	1.12276672069	black	0	1.0711	0.47405
MGH36_P9_A01	0.0839814182526	green3	2	2.2188	0.95977
MGH36_P9_A02	-0.015598038101	green3	2	2.0973	1.2425
MGH36_P9_A03	0.0261749672839	green3	2	2.1865	1.1686
MGH36_P9_A05	NA	black	0	2.7433	0
MGH36_P9_A06	0.0563655037943	green3	2	2.2972	0.87814
MGH36_P9_A07	0.205309847473	green3	2	1.3219	0.9486
MGH36_P9_A09	-0.0438708154668	green3	2	2.291	1.4022
MGH36_P9_A10	-0.339236769816	green3	2	1.8785	1.5099
MGH36_P9_A11	0.0467737779386	green3	2	2.294	1.0043
MGH36_P9_A12	0.787808874605	blue	3	0.9092	0.65352
MGH36_P9_B01	NA	black	0	0	0
MGH36_P9_B04	0.1865625184	green3	2	2.1207	0.76977
MGH36_P9_B06	0.140493669043	green3	2	2.8756	1.5922
MGH36_P9_B07	0.83278325452	blue	3	1.4854	0.49978
MGH36_P9_B08	0.706569378317	blue	3	1.4563	0.6107
MGH36_P9_B09	-2.97451164995	black	0	1.8371	3.1541
MGH36_P9_B10	0.00845211678829	green3	2	1.6875	1.1283
MGH36_P9_B11	0.508604580105	green3	2	1.4854	0.7476
MGH36_P9_B12	-0.647298058954	red	1	1.5023	1.4972
MGH36_P9_C01	-0.143269847651	green3	2	2.2552	1.6003
MGH36_P9_C02	0.099959888815	green3	2	1.7264	1.0552
MGH36_P9_C03	-1.66716976953	black	0	3.7732	0.8213
MGH36_P9_C05	1.59270370213	black	0	0.60502	0.3584
MGH36_P9_C07	0.487705088031	green3	2	1.6164	0.7277
MGH36_P9_C08	-0.182811092735	green3	2	0.57531	0.9782
MGH36_P9_C09	0.0021457459442	green3	2	2.3386	1.2504
MGH36_P9_C11	0.59784813528	green3	2	1.6821	0.58785
MGH36_P9_C12	NA	black	0	2.5127	0
MGH36_P9_D05	NA	black	0	0	3.7093
MGH36_P9_D07	1.08201481082	black	0	1.2666	0.43189
MGH36_P9_D08	-1.97433829139	black	0	1.952	2.8096
MGH36_P9_D09	-0.908533005805	red	1	1.543	1.6736
MGH36_P9_D10	NA	black	0	0	0
MGH36_P9_D11	-0.171033937282	green3	2	2.5226	0.67717
MGH36_P9_E01	-0.0350897575064	green3	2	2.5178	1.0827
MGH36_P9_E02	-0.301375432051	green3	2	2.7176	0.80405
MGH36_P9_E03	-1.81092311433	black	0	1.9355	2.6794
MGH36_P9_E04	0.984006745918	blue	3	1.0433	0.54992
MGH36_P9_E05	0.831474395512	blue	3	0.64432	0.63691
MGH36_P9_E06	-0.0465140934604	green3	2	2.4555	0.87499
MGH36_P9_E07	-0.204045313703	green3	2	1.3369	1.1789
MGH36_P9_E08	0.00217005627911	green3	2	2.1625	1.2234
MGH36_P9_E10	-0.0599132745485	green3	2	2.7088	1.2016
MGH36_P9_E11	0.371749894357	green3	2	1.7294	0.79577
MGH36_P9_E12	-0.915090427355	red	1	3.6556	1.0738
MGH36_P9_F02	-3.38324649968	black	0	1.2129	2.4785
MGH36_P9_F03	0.401089772096	green3	2	1.7748	0.7433
MGH36_P9_F04	-0.00152523082131	green3	2	2.4605	1.2345
MGH36_P9_F08	0.52636955604	green3	2	1.9287	0.33457
MGH36_P9_F09	0.0307835945364	green3	2	0.82782	0.95531
MGH36_P9_F10	0.758393463623	blue	3	1.5907	0.4957
MGH36_P9_F11	1.13045129071	black	0	1.1414	0.44996
MGH36_P9_F12	0.0821894782745	green3	2	2.2579	0.852
MGH36_P9_G03	0.576868802347	green3	2	1.7845	0.51803
MGH36_P9_G04	0.268890251974	green3	2	2.0939	0.54399
