Cell_name	Zvalue	Color	Cluster	ATM	CFLAR
MGH97_P8_H09	0.111877919796	green3	2	2.7467	2.9957
MGH97_P9_F05	1.51050744247	black	0	2.0307	4.5789
MGH97_P9_B04	0.0189324496736	green3	2	1.0895	3.0602
MGH97_P9_C12	-1.14983880977	red	1	2.9454	2.2827
MGH97_P8_B02	-0.196643139465	green3	2	1.6517	2.5758
MGH97_P9_F04	-0.902828471701	green3	2	0.42438	4.5753
MGH97_P10_G02	2.53382644415	black	0	3.4963	4.0883
MGH97_P9_B07	-1.48942716809	red	1	0.14405	4.7608
MGH97_P10_D08	-0.548358782159	green3	2	1.1454	0.41251
MGH97_P10_G12	0.39480115115	green3	2	0.20414	2.2585
MGH97_P9_A02	0.891287269501	green3	2	0.070389	1.6884
MGH97_P8_G03	NA	black	0	0	4.9256
MGH97_P8_D09	-0.169747441978	green3	2	2.2693	2.7655
MGH97_P10_C06	-0.00106656971304	green3	2	0.48646	2.8645
MGH97_P8_H03	0.113517639443	green3	2	1.7325	3.0645
MGH97_P8_A10	-0.275253482817	green3	2	2.2342	2.6677
MGH97_P8_B06	0.294861876424	green3	2	1.547	3.4805
MGH97_P9_G08	-1.28876715138	red	1	2.9712	2.2151
MGH97_P8_B01	NA	black	0	0	1.7736
MGH97_P10_B08	-0.559500052303	green3	2	2.9906	2.622
MGH97_P10_C12	-0.442782974696	green3	2	0.14012	3.4425
MGH97_P9_A10	0.199314866306	green3	2	2.4338	3.0695
MGH97_P9_C10	-0.913885936114	green3	2	2.1638	2.067
MGH97_P9_G03	0.253457120991	green3	2	0.33571	2.3964
MGH97_P10_B02	NA	black	0	0	2.8994
MGH97_P10_A08	-0.298465089373	green3	2	2.2302	2.6464
MGH97_P8_C09	0.124286001324	green3	2	1.5074	3.1527
MGH97_P10_D05	0.912526655249	green3	2	1.9328	4.0012
MGH97_P10_F02	0.157384846678	green3	2	0.42653	2.5268
MGH97_P9_D10	0.254034033573	green3	2	0.44255	2.2984
MGH97_P8_D08	-0.132445859452	green3	2	2.6787	2.8361
MGH97_P9_H11	0.507406635482	green3	2	0.40054	1.7937
MGH97_P8_C06	-0.343408324777	green3	2	1.4271	2.0892
MGH97_P8_A03	0.980432589584	green3	2	2.6736	3.5764
MGH97_P9_C04	NA	black	0	0	2.6116
MGH97_P8_E01	-0.675637224898	green3	2	3.1463	2.5888
MGH97_P10_D02	0.133838548686	green3	2	0.59646	2.4449
MGH97_P9_E12	-1.43835000258	red	1	4.1334	2.4544
MGH97_P9_A05	-0.696462969384	green3	2	2.6487	2.46
MGH97_P10_F06	-0.891051039548	green3	2	2.9211	2.4206
MGH97_P9_E01	0.727091151408	green3	2	0.20414	1.7342
MGH97_P8_G06	NA	black	0	0	2.7266
MGH97_P10_B03	0.33820237823	green3	2	0.16479	2.3704
MGH97_P9_H08	-0.210763738752	green3	2	0.72247	3.7469
MGH97_P9_E08	-0.00599519353816	green3	2	0.96273	3.2912
MGH97_P8_C07	0.356447405479	green3	2	0.082703	2.3904
MGH97_P9_A06	NA	black	0	0	3.702
MGH97_P8_E04	-0.397118785959	green3	2	2.7253	2.6713
MGH97_P8_C11	0.136543986508	green3	2	0.64616	2.3649
MGH97_P9_C03	-0.619433944177	green3	2	2.0766	2.2884
MGH97_P8_E03	-0.105757844138	green3	2	2.0261	2.7929
MGH97_P10_B01	-0.0815896947887	green3	2	0.16607	2.9672
MGH97_P9_B11	-0.102520500597	green3	2	0.21412	3.0067
MGH97_P9_G02	-0.0115900924061	green3	2	0.96643	2.1972
MGH97_P8_G02	NA	black	0	0	4.918
MGH97_P10_G10	2.95940526792	black	0	3.1961	4.4619
MGH97_P9_G06	0.429684716146	green3	2	0.20414	2.2045
MGH97_P9_E02	-0.677585714444	green3	2	1.825	2.0363
MGH97_P9_C06	-0.687294197028	green3	2	1.7949	1.9935
MGH97_P10_H06	0.434306586917	green3	2	0.090853	2.2827
MGH97_P8_B05	NA	black	0	0	3.0475
MGH97_P9_F08	0.105244431899	green3	2	1.2418	3.3351
MGH97_P10_F05	0.178737773063	green3	2	0.30918	2.5472
MGH97_P8_D06	-0.586857735102	green3	2	1.2881	1.1124
MGH97_P8_D12	-0.697062650018	green3	2	1.8836	2.0676
MGH97_P9_H06	-1.20559277187	red	1	2.4505	2.0183
MGH97_P9_C08	0.476227433969	green3	2	0.2228	2.1134
MGH97_P10_D06	-1.00808822888	green3	2	2.05	1.8864
MGH97_P8_G12	NA	black	0	0	3.2115
MGH97_P10_C10	-1.37673207126	red	1	2.9897	2.1741
MGH97_P8_H07	-0.11493149326	green3	2	1.8152	2.7474
MGH97_P10_E08	0.00099392980511	green3	2	0.8488	2.8626
MGH97_P10_G11	0.443131401065	green3	2	0.50182	1.7075
MGH97_P10_E07	0.130293478694	green3	2	0.24001	2.6519
MGH97_P10_F03	0.133345806307	green3	2	0.67356	2.3271
MGH97_P8_F09	-0.102220332685	green3	2	0.32539	3.0353
MGH97_P10_F04	0.544345978559	green3	2	0.071763	2.1506
MGH97_P9_H03	-0.422723834645	green3	2	2.3051	2.56
MGH97_P10_D09	NA	black	0	0	2.2231
MGH97_P8_C01	0.541817429821	green3	2	1.4756	4.1829
MGH97_P9_C02	-0.00697815327663	green3	2	0.95754	2.1696
MGH97_P8_F07	-0.0682340239502	green3	2	1.4388	2.7275
MGH97_P10_G06	-0.104153682939	green3	2	0.056584	2.9782
MGH97_P9_B01	0.472278100043	green3	2	1.2339	5.7937
MGH97_P10_E04	NA	black	0	0	2.1814
MGH97_P8_B07	0.0917975338584	green3	2	1.6225	3.0522
MGH97_P8_G07	-1.79944200345	black	0	3.3968	2.1177
MGH97_P9_B08	-0.163150531284	green3	2	1.2357	2.2443
MGH97_P9_C01	-0.00691253712169	green3	2	0.17377	2.8631
MGH97_P8_G01	0.387277562042	green3	2	0.36177	2.112
MGH97_P9_H04	-0.289373960527	green3	2	0.65535	3.8258
MGH97_P10_F11	-0.0100985942729	green3	2	1.0888	2.7876
MGH97_P10_D03	0.0838690069	green3	2	0.64708	2.5632
MGH97_P10_C09	0.0416621665625	green3	2	0.71809	2.6758
MGH97_P8_E06	0.13784390151	green3	2	0.044044	2.6808
MGH97_P8_E09	0.0785949989035	green3	2	0.81311	2.2151
MGH97_P8_E05	NA	black	0	0	2.1084
MGH97_P8_A08	-0.588203272247	green3	2	1.7229	2.0489
MGH97_P10_F12	0.0500213302263	green3	2	0.35502	2.766
MGH97_P9_D01	0.866072552525	green3	2	0.21039	1.4957
MGH97_P9_E09	0.0870447460351	green3	2	2.3013	2.986
MGH97_P8_A06	NA	black	0	0	3.8046
MGH97_P10_C02	-0.186602310018	green3	2	0.35727	3.1972
MGH97_P10_C11	-0.0647514156585	green3	2	2.0983	2.8426
MGH97_P8_B10	0.511832449091	green3	2	0.15834	2.1217
MGH97_P9_E11	1.88967838517	black	0	2.0909	4.9011
MGH97_P9_F06	0.106915919322	green3	2	0.20163	2.696
MGH97_P10_H11	-0.013406255799	green3	2	0.60692	2.9071
MGH97_P9_B06	0.69257424046	green3	2	0.059355	1.9668
MGH97_P10_E11	-1.2876413969	red	1	2.6327	2.0649
MGH97_P9_B09	0.21352071452	green3	2	0.67175	1.9753
MGH97_P9_B03	NA	black	0	0	2.2076
MGH97_P9_B10	-1.20493515622	red	1	2.2591	1.886
MGH97_P8_H12	-0.0984925125718	green3	2	1.067	1.9968
MGH97_P10_A02	0.592963479828	green3	2	3.436	3.2152
MGH97_P8_A04	-0.276299064837	green3	2	2.544	2.7229
MGH97_P10_G05	0.021575919121	green3	2	0.78492	2.734
MGH97_P9_H10	0.78431322366	green3	2	0.04684	1.86
MGH97_P9_A11	-0.0577450153887	green3	2	0.8844	3.5154
MGH97_P8_A12	0.131973489957	green3	2	0.49365	2.5423
MGH97_P8_C08	-1.64135948032	black	0	0.15704	4.9726
MGH97_P8_A07	0.725475493143	green3	2	0.063503	1.9191
MGH97_P10_H03	0.0732896512703	green3	2	0.12168	2.754
MGH97_P8_H04	-0.011680527053	green3	2	0.93885	3.2199
MGH97_P9_C07	-1.32920674638	red	1	2.9413	2.1811
MGH97_P9_H07	0.0519318816729	green3	2	1.1023	3.3599
MGH97_P8_C02	-0.00975691654132	green3	2	0.37629	2.8775
MGH97_P10_B09	-0.175920058262	green3	2	1.2684	2.2645
MGH97_P9_E07	0.0571357124885	green3	2	0.66812	2.6473
MGH97_P10_C03	-1.30362440836	red	1	1.5641	0.67446
93_P3_D02	-0.36553874184	green3	2	1.4563	2.0871
93_P3_B08	-0.596902395278	green3	2	0.16736	3.6687
93_P3_D10	NA	black	0	0	2.8635
93_P3_H02	-0.100925844799	green3	2	1.7655	2.7562
93_P3_E06	NA	black	0	0	5.5144
93_P3_F08	-1.43434762446	red	1	1.934	1.3098
93_P3_F07	0.897880114383	green3	2	1.5588	4.7716
93_P3_B02	2.57818021469	black	0	3.3032	4.2022
93_P3_G02	-0.327122968773	green3	2	0.13225	3.2864
93_P3_G06	-0.057856653	green3	2	3.2155	2.909
93_P3_F05	-0.323965258646	green3	2	3.9246	2.8345
93_P3_H01	-0.118402539779	green3	2	0.18142	3.022
93_P3_F06	NA	black	0	0	3.5611
93_P3_D08	-1.113018431	green3	2	2.4738	2.0993
93_P3_E03	1.19926154545	green3	2	1.8003	4.6207
93_P3_A04	-0.0342128205286	green3	2	1.2552	2.7517
93_P3_H03	0.0391547471731	green3	2	0.3173	2.7893
93_P3_H10	0.0732415147859	green3	2	0.7536	2.4605
93_P3_A09	-0.073486943178	green3	2	1.1355	2.4255
93_P3_D11	-0.62146558235	green3	2	2.9094	2.5714
93_P3_E12	-0.473514708523	green3	2	3.6737	2.7542
93_P3_G05	-0.764460717823	green3	2	0.41792	4.3148
93_P3_D12	0.0482961942576	green3	2	1.2642	3.0697
93_P3_E11	-2.08247707683	black	0	3.9085	2.1664
93_P3_B10	NA	black	0	0	2.2268
93_P3_B05	-0.161281257145	green3	2	1.7862	2.6785
93_P3_H08	0.131095979627	green3	2	0.28214	2.639
93_P3_H04	NA	black	0	0	2.4022
93_P3_F12	-0.968804604887	green3	2	3.5299	2.5233
93_P3_A07	-0.500634945961	green3	2	1.9419	2.3346
93_P3_E04	-0.549017552802	green3	2	2.7999	2.5912
93_P3_C07	-0.91751644025	green3	2	2.7545	2.353
93_P3_G09	-0.149578754945	green3	2	2.9443	2.8454
93_P3_A03	0.34964945651	green3	2	1.8848	3.3353
93_P3_D05	1.76182544578	black	0	3.9796	3.6218
93_P3_A10	0.0255782843095	green3	2	0.78994	2.7033
93_P3_E02	NA	black	0	0	2.9398
93_P3_C04	-0.203047619939	green3	2	0.70841	3.6781
93_P3_F02	-0.189344506352	green3	2	1.426	2.4372
93_P3_E07	NA	black	0	0	2.9287
93_P3_D09	0.223043362955	green3	2	0.66539	1.9549
93_P3_D07	1.87040168546	black	0	3.2557	3.8697
93_P3_G12	-0.700453995818	green3	2	0.079975	3.7146
93_P3_A05	-0.136763844659	green3	2	1.7761	2.7091
93_P3_C05	-0.726110886773	green3	2	1.7786	1.9256
93_P3_F09	-0.405586242707	green3	2	2.7461	2.6695
93_P3_G07	-0.209033736854	green3	2	0.89064	4.6953
93_P3_C01	-1.54294372557	black	0	0.17121	4.8848
93_P3_C11	-0.18686356568	green3	2	0.1903	3.1217
93_P3_E05	-0.699129779976	green3	2	2.2957	2.328
93_P3_A12	0.478134660986	green3	2	0.13488	2.1906
93_P3_E09	NA	black	0	0	2.8325
93_P3_D03	-0.180131450248	green3	2	2.6978	2.8067
93_P3_D01	-0.148590908237	green3	2	1.8484	2.7115
93_P3_G04	0.327898439738	green3	2	0.098958	2.4201
93_P3_E01	-0.071131876166	green3	2	0.65444	3.1169
93_P3_G11	NA	black	0	0	2.9655
93_P3_A06	0.556394773321	green3	2	1.3288	4.96
93_P3_G10	0.0909766938434	green3	2	0.053806	2.7375
93_P3_A11	-1.16631923751	red	1	3.2777	2.3757
93_P3_C03	0.227150996889	green3	2	2.9546	3.0595
93_P3_B11	NA	black	0	0	2.3918
93_P3_G08	3.03196255926	black	0	2.855	4.7885
93_P3_B06	NA	black	0	0	2.9751
93_P3_A02	1.54954775385	black	0	2.4005	4.1628
93_P3_D06	-0.409585259026	green3	2	2.2287	2.5484
93_P3_B12	-0.0741712161696	green3	2	1.0475	2.0748
93_P3_B09	-0.0360658724444	green3	2	3.1905	2.919
93_P6_A04	-0.12206866301	green3	2	0.23389	3.0409
93_P6_B02	-0.164342254164	green3	2	0.71633	3.552
93_P6_E05	-0.243125603241	green3	2	0.096262	3.162
93_P6_B09	0.117541271656	green3	2	0.62387	2.467
93_P6_H11	-0.196578431841	green3	2	0.98258	5.9232
93_P5_E06	-0.589392477822	green3	2	0.67446	4.7743
93_P5_C05	-0.603719281646	green3	2	0.36177	3.9261
93_P5_H06	0.104629177016	green3	2	0.34483	2.6672
93_P5_G05	-0.114941307704	green3	2	0.37184	3.0738
93_P5_C09	0.398488605922	green3	2	2.1994	3.2765
93_P6_D09	-0.298079823734	green3	2	1.4782	2.2567
93_P5_H04	-0.252394807289	green3	2	2.0694	2.6503
93_P6_A06	-0.133559535388	green3	2	0.15186	3.0358
93_P6_F03	-0.0332227337211	green3	2	0.34028	2.9174
93_P6_B05	-0.579668553655	green3	2	1.5854	1.886
93_P6_C11	-0.603520569008	green3	2	0.15316	3.6635
93_P5_H09	-1.44096791864	red	1	0.20914	4.8427
93_P5_G03	-0.589962582444	green3	2	0.7941	5.5285
93_P5_F04	-0.552417223385	green3	2	0.3505	3.8225
93_P6_H12	0.223663482398	green3	2	1.2904	3.7253
93_P5_G07	-1.07588602879	green3	2	0.086784	4.1688
93_P6_C05	1.52368682537	black	0	2.6645	3.9505
93_P6_D05	0.0283307596617	green3	2	0.10969	2.8143
93_P5_C12	0.71977438585	green3	2	1.754	3.9681
93_P6_A03	-0.0466331884563	green3	2	2.7122	2.8939
93_P5_E08	2.80229643909	black	0	2.2696	5.48
93_P6_A08	0.0306813917726	green3	2	0.76469	2.6947
93_P6_A10	-0.509848135972	green3	2	0.16736	3.5526
93_P6_A02	0.160095734152	green3	2	2.4756	3.037
93_P5_G12	0.0873509124269	green3	2	0.66448	2.5313
93_P5_E01	-0.291095926176	green3	2	0.37072	3.394
93_P6_A09	-0.604403672822	green3	2	0.24489	3.7637
93_P6_H05	-0.294266667351	green3	2	0.08134	3.22
93_P6_H10	-1.03870482975	green3	2	0.084064	4.1213
93_P5_C08	0.173307098657	green3	2	1.4141	3.3367
93_P5_A09	0.517656520616	green3	2	1.278	5.3007
93_P5_B09	-0.574026291926	green3	2	0.15056	3.6225
93_P5_A05	0.0517745406731	green3	2	0.16736	2.7801
93_P6_E04	-0.0392747393994	green3	2	0.07861	2.9003
93_P5_A04	NA	black	0	0	2.2274
93_P6_A11	0.00284871568898	green3	2	1.0101	2.9548
93_P5_B12	0.15651294371	green3	2	0.40054	2.5437
93_P5_F12	-0.963663038837	green3	2	0.38294	4.5703
93_P5_H08	-0.206861381423	green3	2	2.1454	2.7117
93_P6_C08	0.0516347588909	green3	2	1.5499	2.9917
93_P5_F10	-0.437651970756	green3	2	2.5926	2.6194
93_P5_E11	-0.042277008586	green3	2	0.80074	3.1439
93_P6_B03	-0.238322258454	green3	2	0.16993	3.1855
93_P6_C02	-0.0577700905255	green3	2	1.1467	2.538
93_P6_B04	-0.704238591045	green3	2	0.20414	3.8546
93_P5_D10	-0.747755239995	green3	2	2.659	2.4295
93_P6_F04	NA	black	0	0	3.012
93_P6_H04	-1.42360021308	red	1	0.096262	4.5901
93_P6_C01	0.83739880681	green3	2	3.0606	3.3865
93_P5_G06	-0.481682029606	green3	2	1.9283	2.3479
93_P6_A07	-0.30642583186	green3	2	0.4049	3.4547
93_P5_H10	-0.0190048427173	green3	2	0.87814	3.0973
93_P6_F08	0.413984292063	green3	2	0.301	2.1349
93_P5_H01	0.00045072970592	green3	2	0.95382	2.8321
93_P5_B02	0.198572896293	green3	2	0.54498	2.3135
93_P5_G01	0.086150186388	green3	2	0.75531	2.3785
93_P6_A12	-0.017726972033	green3	2	0.1177	2.8752
93_P5_G11	-0.530432443639	green3	2	2.0807	2.378
93_P6_E11	-0.618876315423	green3	2	0.20789	3.7413
93_P5_D07	0.350848939282	green3	2	0.20038	2.3288
93_P6_E02	-0.0328383144742	green3	2	1.8528	2.8584
93_P6_E09	-0.0922636147706	green3	2	1.6672	2.7476
93_P5_F09	-0.328902334106	green3	2	0.25942	3.3678
93_P6_E06	-0.3569201085	green3	2	2.0542	2.54
93_P5_A06	1.37336348352	green3	2	2.6902	3.8339
93_P5_D04	-0.262411201511	green3	2	1.7841	2.5415
93_P5_H07	0.502233547083	green3	2	0.13488	2.1564
93_P6_D06	0.712818492048	green3	2	1.451	4.7537
93_P6_C07	1.38281168964	green3	2	2.1213	4.3041
93_P5_F07	0.57444658398	green3	2	0.13619	2.0521
93_P5_C04	6.95747894692	black	0	4.3973	5.3024
93_P5_A02	0.154441250162	green3	2	0.2857	2.5986
93_P5_A07	NA	black	0	0	2.8681
93_P5_A08	0.20185481135	green3	2	0.26424	2.5283
93_P6_B12	1.59057678356	black	0	2.4497	4.1534
93_P5_G04	-0.0329118610849	green3	2	1.3741	2.7964
93_P5_H11	NA	black	0	0	2.7858
93_P6_E03	-1.12470463637	red	1	0.28688	4.5892
93_P6_B07	0.144687445402	green3	2	0.63691	2.3496
93_P5_D02	0.245485718853	green3	2	1.6257	3.3208
93_P6_D08	0.126598674181	green3	2	0.54696	2.5163
93_P6_A01	-0.349561153648	green3	2	0.21909	3.37
93_P5_E12	0.270969164723	green3	2	0.082703	2.5021
93_P5_A03	-1.00253608899	green3	2	0.24732	4.3345
93_P5_F02	0.0085809067499	green3	2	0.82293	2.8034
93_P6_F06	0.0378676963394	green3	2	0.82863	2.5405
93_P5_F08	-0.443991926803	green3	2	3.0337	2.692
93_P6_C10	-1.09290677005	green3	2	2.7987	2.2621
93_P5_G08	-0.00389192894071	green3	2	1.0398	5.4516
93_P6_D07	0.244800403617	green3	2	0.073135	2.5393
93_P6_F05	NA	black	0	0	3.2984
93_P5_C07	3.20610946034	black	0	3.9641	4.1776
93_P5_B03	-0.365043176977	green3	2	2.4319	2.6374
93_P6_E10	-0.0824766287948	green3	2	1.2147	2.5231
93_P5_A11	-0.0666173227678	green3	2	0.27381	2.9637
93_P5_F01	-0.00859174342841	green3	2	1.0144	2.6938
93_P5_C03	0.109963309759	green3	2	1.2234	3.3942
93_P6_B10	NA	black	0	0	1.7502
93_P5_E03	0.127004488099	green3	2	1.2564	3.4039
93_P5_G09	-0.720440204699	green3	2	0.77737	5.8194
93_P5_C10	0.238591094974	green3	2	0.15186	2.5195
93_P5_E10	0.126794697332	green3	2	1.0963	4.8638
93_P5_D08	-0.563763426894	green3	2	2.5809	2.5301
MGH93_P7_D06	NA	black	0	3.4149	0
MGH93_P7_G08	0.960738203815	green3	2	0.088142	1.5666
MGH93_P7_D02	-0.721614097131	green3	2	2.5588	2.4144
MGH93_P7_A03	-0.0306856398452	green3	2	1.1104	2.6496
MGH93_P7_B06	-0.538285356608	green3	2	2.346	2.4787
MGH93_P7_C09	0.107303734011	green3	2	1.0854	4.8054
MGH93_P7_F07	-0.402830059254	green3	2	2.1411	2.5258
MGH93_P7_B02	0.0178161130935	green3	2	0.65535	2.802
MGH93_P7_H05	-0.364695502878	green3	2	1.5878	2.2513
MGH93_P7_H09	-1.61428524715	black	0	3.662	2.281
MGH93_P7_D10	-0.00105301356553	green3	2	0.95084	2.9409
MGH93_P7_B11	NA	black	0	0	2.3494
MGH93_P7_F11	-0.555616447932	green3	2	3.67	2.7198
MGH93_P7_C04	-2.18230500047	black	0	4.2749	2.2293
MGH93_P7_F02	0.00248441702154	green3	2	1.2418	2.8932
MGH93_P7_D12	-0.723464507238	green3	2	0.34596	4.097
MGH93_P7_G04	-0.0184083766105	green3	2	0.40272	2.8963
MGH93_P7_A10	-0.317275368058	green3	2	0.14535	3.2804
MGH93_P7_G09	0.357614594059	green3	2	0.22404	2.3013
MGH93_P7_F06	-0.0462869863036	green3	2	1.0711	2.4338
MGH93_P7_H08	NA	black	0	0	2.0745
MGH93_P7_A11	0.364296885852	green3	2	0.066261	2.3885
MGH93_P7_G10	-0.0469956265084	green3	2	0.49774	2.9742
MGH93_P7_G03	-0.162843176458	green3	2	1.2648	2.3019
MGH93_P7_G07	-0.280192956671	green3	2	1.4109	2.2082
MGH93_P7_A12	0.0719352615948	green3	2	0.54201	2.6706
MGH93_P7_A06	0.478891496611	green3	2	3.2084	3.1789
MGH93_P7_A08	-1.65442315524	black	0	3.2019	2.1134
MGH93_P7_H10	-0.0555844136621	green3	2	0.514	2.9996
MGH93_P7_C05	-0.763499627766	green3	2	2.734	2.4423
MGH93_P7_C12	-2.08197470237	black	0	3.2146	1.9092
MGH93_P7_C07	0.00368206942516	green3	2	0.29983	2.8506
MGH93_P7_B03	0.284322709778	green3	2	1.3846	3.6982
MGH93_P7_A07	-1.11679855878	red	1	3.0391	2.3317
MGH93_P7_E10	0.197106360859	green3	2	2.2928	3.0801
MGH93_P7_F04	-1.18802053254	red	1	2.2461	1.8899
MGH93_P7_A09	0.382944652454	green3	2	0.37518	2.103
MGH93_P7_E06	0.115232738677	green3	2	2.5351	3.0018
MGH93_P7_C02	0.340288418302	green3	2	0.53705	1.9119
MGH93_P7_F10	-0.727913805027	green3	2	2.247	2.2804
MGH93_P7_C10	3.61036749979	black	0	2.8795	5.1269
MGH93_P7_H07	-2.59628994256	black	0	3.8723	1.9601
MGH93_P7_H01	-0.185084691171	green3	2	1.0956	1.6192
MGH93_P7_B10	-1.70141637248	black	0	3.4375	2.176
MGH93_P7_F12	-1.25051202068	red	1	2.9651	2.2339
MGH93_P7_F08	-0.50086357662	green3	2	1.8347	2.2639
MGH93_P7_A01	0.7496473563	green3	2	0.094912	1.8508
MGH93_P7_E11	NA	black	0	0	5.1551
MGH93_P7_E09	-0.0146202751355	green3	2	0.99422	2.4592
MGH93_P7_E05	-1.39896132389	red	1	0.15445	4.672
MGH93_P7_D08	-0.37179101246	green3	2	0.35727	3.5233
MGH93_P7_D01	0.290968706195	green3	2	0.39944	2.2648
MGH93_P7_H11	0.434757534027	green3	2	0.22404	2.1786
MGH93_P7_H12	0.260418526379	green3	2	0.66993	1.7613
MGH93_P7_D05	-0.00536015692408	green3	2	0.83673	2.9176
MGH93_P7_E04	0.191728470545	green3	2	0.34255	2.5069
MGH93_P7_D04	-0.189846391936	green3	2	2.0548	2.7104
MGH93_P7_C06	-0.327743454526	green3	2	1.355	1.9957
MGH93_P7_E12	-1.16749326467	red	1	2.4071	2.0197
MGH93_P7_G06	-0.0929076561566	green3	2	1.2898	2.5697
MGH93_P7_B04	-0.0774830514975	green3	2	1.2116	2.54
MGH93_P7_F03	0.553755554051	green3	2	0.15834	2.06
MGH93_P7_B12	-1.24779134944	red	1	2.5373	2.0395
MGH93_P7_H04	-0.361576518082	green3	2	2.7205	2.6931
MGH93_P7_A05	0.370902642956	green3	2	0.16736	2.3211
MGH93_P7_D07	NA	black	0	0	2.4041
MGH93_P7_F01	-0.515157332999	green3	2	3.4673	2.7137
MGH93_P7_F05	-1.06679746309	green3	2	0.30685	4.5495
93_P10_H10	0.598045545247	green3	2	1.3752	4.7925
93_P10_E02	-0.380762799579	green3	2	2.0959	2.5311
93_P9_C04	-0.466042447011	green3	2	3.0548	2.6832
93_P9_A08	0.454566149869	green3	2	0.05797	2.2771
93_P9_G06	0.269584707393	green3	2	2.1263	3.1709
93_P8_F09	-0.362951307105	green3	2	2.5482	2.6624
93_P8_G06	-2.36517034922	black	0	3.4126	1.8687
93_P9_E04	0.00367651600119	green3	2	1.0215	2.9559
93_P10_D06	-0.108526146403	green3	2	1.1667	2.3164
93_P9_B07	0.0387362463966	green3	2	0.19787	2.7972
93_P9_G08	-0.074128760842	green3	2	1.7035	2.7832
93_P9_D04	-0.0867876606944	green3	2	0.64985	3.1662
93_P8_E07	-0.589513545098	green3	2	0.45943	4.0827
93_P9_H01	NA	black	0	0	2.8889
93_P9_B08	-0.0345074171658	green3	2	0.40926	2.9292
93_P10_E03	-0.420464173038	green3	2	1.9895	2.4473
93_P8_H09	-0.233614894652	green3	2	0.40054	3.313
93_P10_B02	-0.267260039019	green3	2	3.2209	2.8049
93_P8_B06	-1.00346852676	green3	2	4.4577	2.6496
93_P10_E05	2.60701846337	black	0	3.7616	4.015
93_P8_E06	0.188568389126	green3	2	0.60597	2.247
93_P10_A02	NA	black	0	0	3.366
93_P8_B04	0.326765521486	green3	2	0.2916	2.299
93_P8_C05	0.154417967407	green3	2	0.75788	1.9111
93_P9_F12	0.488673015871	green3	2	1.9826	3.4534
93_P10_A01	0.0496682534444	green3	2	0.76808	2.5763
93_P8_A10	-1.93019460197	black	0	2.7547	1.7334
93_P9_B06	-0.0398236365405	green3	2	0.28096	2.9214
93_P10_D12	0.0645164787367	green3	2	0.25338	2.7534
93_P8_D04	-1.97425120111	black	0	3.1488	1.9313
93_P9_B10	-0.0335472775963	green3	2	1.2624	2.7575
93_P9_E12	0.397818132736	green3	2	0.034216	2.3623
93_P9_B02	4.16160179823	black	0	2.7155	5.7351
93_P8_G11	-0.294149003927	green3	2	3.6392	2.826
93_P10_H08	0.000203668475364	green3	2	0.45943	2.8608
93_P10_B04	-0.735351042923	green3	2	2.9454	2.5148
93_P9_C12	-0.354413977563	green3	2	0.40163	3.541
93_P8_D11	0.130977873885	green3	2	0.80735	1.6969
93_P8_A03	0.0364377619985	green3	2	0.8512	2.4792
93_P9_F02	-0.021961271174	green3	2	2.0211	2.8813
93_P10_F03	0.281693528439	green3	2	0.16736	2.451
93_P9_G11	0.132491496356	green3	2	0.73379	2.1686
93_P8_B09	-4.98107022029	black	0	4.1812	1.2461
93_P9_E05	-0.52753966117	green3	2	0.059355	3.4908
93_P8_E09	0.534225884577	green3	2	0.32539	1.8774
93_P8_G03	NA	black	0	0	2.4359
93_P9_C10	-0.608493127462	green3	2	0.56365	4.3935
93_P8_D06	-2.00082514806	black	0	3.2909	1.9826
93_P8_C06	0.187691975318	green3	2	0.62199	2.2185
93_P10_C01	-0.172122784902	green3	2	0.16221	3.0915
93_P8_A05	0.326683337573	green3	2	1.9727	3.2726
93_P8_C11	-0.186939592252	green3	2	2.1418	2.7299
93_P8_E08	0.167017121939	green3	2	3.1587	3.0222
93_P8_G12	-0.748304600105	green3	2	0.32308	4.0958
93_P9_D09	-0.623088473749	green3	2	2.8092	2.5484
93_P8_D05	-0.15338676017	green3	2	2.0272	2.7429
93_P9_F04	4.89051019296	black	0	3.0507	5.6816
93_P10_H12	0.172344143426	green3	2	1.6299	3.19
93_P9_H09	-1.10831282931	green3	2	0.090853	4.2128
93_P10_E06	-0.033441781861	green3	2	1.1037	2.6187
93_P10_D07	-0.0245663682524	green3	2	0.91915	3.3278
93_P8_G05	-1.78396223879	black	0	0.21537	5.2961
93_P9_A03	0.226078046805	green3	2	1.6955	3.2496
93_P10_E10	0.0174299354113	green3	2	1.3879	2.9338
93_P10_G11	-0.257092539231	green3	2	0.089498	3.177
93_P10_F08	-0.0568740521422	green3	2	0.96717	4.3658
93_P8_F07	0.182082989079	green3	2	0.74674	1.7837
93_P10_E01	0.0808356964267	green3	2	0.060739	2.7495
93_P9_E07	-1.6066128899	black	0	0.22033	5.0834
93_P9_E03	-0.0383613664053	green3	2	0.25217	2.9157
93_P9_D12	0.499385209026	green3	2	0.077243	2.2057
93_P8_E03	NA	black	0	0	3.125
93_P10_E12	0.168486160798	green3	2	0.28333	2.5758
93_P8_F11	NA	black	0	0	3.5954
93_P9_B03	-0.260949732974	green3	2	0.24975	3.2581
93_P9_H10	-0.104873117075	green3	2	0.48749	3.1045
